"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"4:42:40.2355108 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: rdrleakdiag.exe, 1: ReAgent.dll, 2: ReAgentc.exe, 3: recover.exe, 4: Recovery, 5: reg.exe, 6: regapi.dll, 7: RegCtrl.dll, 8: regedit.exe, 9: regedt32.exe, 10: regini.exe, 11: RegisterIEPKEYs.exe, 12: regsvr32.exe, 13: rekeywiz.exe, 14: relog.exe, 15: remotepg.dll, 16: remotesp.tsp, 17: rendezvousSession.tlb, 18: replace.exe, 19: RESAMPLEDMO.DLL, 20: resmon.exe, 21: RestartManager.mof, 22: RestartManagerUninstall.mof, 23: restore, 24: resutils.dll, 25: rgb9rast.dll, 26: Ribbons.scr, 27: riched20.dll, 28: riched32.dll, 29: RMActivate.exe, 30: RMActivate_isv.exe, 31: RMActivate_ssp.exe, 32: RMActivate_ssp_isv.exe"
"4:42:40.2355311 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: RmClient.exe, 1: rnr20.dll, 2: ro-RO, 3: Robocopy.exe, 4: ROUTE.EXE, 5: RpcDiag.dll, 6: rpchttp.dll, 7: RPCNDFP.dll, 8: RpcNs4.dll, 9: rpcnsh.dll, 10: RpcPing.exe, 11: rpcrt4.dll, 12: RpcRtRemote.dll, 13: rrinstaller.exe, 14: rsaenh.dll, 15: rshx32.dll, 16: RstrtMgr.dll, 17: rtffilt.dll, 18: rtm.dll, 19: rtutils.dll, 20: ru-RU, 21: runas.exe, 22: rundll32.exe, 23: RunLegacyCPLElevated.exe, 24: runonce.exe, 25: samcli.dll, 26: samlib.dll, 27: SampleRes.dll, 28: sas.dll, 29: sbe.dll, 30: sbeio.dll, 31: sberes.dll, 32: sbunattend.exe, 33: sc.exe"
"4:42:40.2355505 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: scansetting.dll, 1: SCardDlg.dll, 2: scecli.dll, 3: scesrv.dll, 4: schannel.dll, 5: schedcli.dll, 6: schtasks.exe, 7: scksp.dll, 8: scripto.dll, 9: scrnsave.scr, 10: scrobj.dll, 11: scrrun.dll, 12: sdbinst.exe, 13: sdchange.exe, 14: sdiageng.dll, 15: sdiagnhost.exe, 16: sdiagprv.dll, 17: sdohlp.dll, 18: SearchFilterHost.exe, 19: SearchFolder.dll, 20: SearchIndexer.exe, 21: SearchProtocolHost.exe, 22: SecEdit.exe, 23: sechost.dll, 24: secinit.exe, 25: secproc.dll, 26: secproc_isv.dll, 27: secproc_ssp.dll, 28: secproc_ssp_isv.dll, 29: secur32.dll, 30: security.dll, 31: sendmail.dll, 32: Sens.dll"
"4:42:40.2355696 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: SensApi.dll, 1: SensorsApi.dll, 2: SensorsCpl.dll, 3: serialui.dll, 4: services.msc, 5: serwvdrv.dll, 6: SessEnv.dll, 7: sethc.exe, 8: SetIEInstalledDate.exe, 9: Setup, 10: setup16.exe, 11: setupapi.dll, 12: setupcln.dll, 13: setupSNK.exe, 14: setupugc.exe, 15: setx.exe, 16: sfc.dll, 17: sfc.exe, 18: sfc_os.dll, 19: shacct.dll, 20: shdocvw.dll, 21: shell32.dll, 22: shellstyle.dll, 23: shfolder.dll, 24: shgina.dll, 25: ShiftJIS.uce, 26: shimeng.dll, 27: shimgvw.dll, 28: shlwapi.dll, 29: shpafact.dll, 30: shrpubw.exe, 31: shsetup.dll, 32: shsvcs.dll, 33: shunimpl.dll"
"4:42:40.2355869 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: shutdown.exe, 1: shwebsvc.dll, 2: signdrv.dll, 3: simpdata.tlb, 4: sisbkup.dll, 5: sk-SK, 6: sl-SI, 7: slc.dll, 8: slcext.dll, 9: slmgr, 10: slmgr.vbs, 11: slwga.dll, 12: SmartcardCredentialProvider.dll, 13: SMBHelperClass.dll, 14: SndVol.exe, 15: SndVolSSO.dll, 16: snmpapi.dll, 17: softkbd.dll, 18: softpub.dll, 19: sort.exe, 20: SortServer2003Compat.dll, 21: SortWindows6Compat.dll, 22: spbcd.dll, 23: Speech, 24: spfileq.dll, 25: SPInf.dll, 26: spnet.dll, 27: spopk.dll, 28: spp, 29: spp.dll, 30: sppc.dll, 31: sppcc.dll, 32: sppcext.dll, 33: sppcomapi.dll"
"4:42:40.2356050 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: sppcommdlg.dll, 1: sppinst.dll, 2: sppui, 3: sppwmi.dll, 4: spwinsat.dll, 5: spwizeng.dll, 6: spwizimg.dll, 7: spwizres.dll, 8: spwmp.dll, 9: sqlceoledb30.dll, 10: sqlceqp30.dll, 11: sqlcese30.dll, 12: sqlsrv32.dll, 13: sqlsrv32.rll, 14: sqlunirl.dll, 15: sqlwid.dll, 16: sqlwoa.dll, 17: sqmapi.dll, 18: sr-Latn-CS, 19: srchadmin.dll, 20: srclient.dll, 21: srdelayed.exe, 22: srhelper.dll, 23: srvcli.dll, 24: sscore.dll, 25: ssdpapi.dll, 26: sspicli.dll, 27: SSShim.dll, 28: ssText3d.scr, 29: stclient.dll, 30: stdole2.tlb, 31: stdole32.tlb, 32: sti.dll, 33: stobject.dll"
"4:42:40.2356251 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: storage.dll, 1: StorageContextHandler.dll, 2: Storprop.dll, 3: StructuredQuery.dll, 4: SubRange.uce, 5: subst.exe, 6: sud.dll, 7: sv-SE, 8: svchost.exe, 9: sxproxy.dll, 10: sxs.dll, 11: sxshared.dll, 12: sxsstore.dll, 13: sxstrace.exe, 14: SyncCenter.dll, 15: synceng.dll, 16: SyncHost.exe, 17: SyncHostps.dll, 18: SyncInfrastructure.dll, 19: SyncInfrastructureps.dll, 20: Syncreg.dll, 21: syncui.dll, 22: sysdm.cpl, 23: syskey.exe, 24: sysmon.ocx, 25: sysprep, 26: sysprint.sep, 27: sysprtj.sep, 28: syssetup.dll, 29: systemcpl.dll, 30: systeminfo.exe, 31: SystemPropertiesAdvanced.exe, 32: SystemPropertiesComputerName.exe"
"4:42:40.2356460 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: SystemPropertiesDataExecutionPrevention.exe, 1: SystemPropertiesHardware.exe, 2: SystemPropertiesPerformance.exe, 3: SystemPropertiesProtection.exe, 4: SystemPropertiesRemote.exe, 5: systray.exe, 6: t2embed.dll, 7: takeown.exe, 8: tapi3.dll, 9: tapi32.dll, 10: TapiMigPlugin.dll, 11: tapiperf.dll, 12: tapisrv.dll, 13: TapiSysprep.dll, 14: tapiui.dll, 15: TapiUnattend.exe, 16: taskcomp.dll, 17: taskeng.exe, 18: taskkill.exe, 19: tasklist.exe, 20: taskmgr.exe, 21: Tasks, 22: taskschd.dll, 23: taskschd.msc, 24: TaskSchdPS.dll, 25: tbs.dll, 26: tcmsetup.exe, 27: tcpbidi.xml, 28: tcpipcfg.dll, 29: tcpmonui.dll, 30: TCPSVCS.EXE, 31: tdc.ocx"
"4:42:40.2356654 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: tdh.dll, 1: telephon.cpl, 2: termmgr.dll, 3: th-TH, 4: thawbrkr.dll, 5: themecpl.dll, 6: themeui.dll, 7: thumbcache.dll, 8: ticrf.rat, 9: timedate.cpl, 10: TimeDateMUICallback.dll, 11: timeout.exe, 12: tintlgnt.ime, 13: tlscsp.dll, 14: tpm.msc, 15: tpmcompc.dll, 16: TpmInit.exe, 17: tquery.dll, 18: tr-TR, 19: tracerpt.exe, 20: TRACERT.EXE, 21: traffic.dll, 22: TRAPI.dll, 23: tree.com, 24: tsbyuv.dll, 25: TSChannel.dll, 26: tsgqec.dll, 27: tsmf.dll, 28: TSpkg.dll, 29: TSTheme.exe, 30: TSWorkspace.dll, 31: TsWpfWrp.exe, 32: tvratings.dll, 33: twext.dll"
"4:42:40.2356875 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: txflog.dll, 1: txfw32.dll, 2: typelib.dll, 3: typeperf.exe, 4: tzres.dll, 5: tzutil.exe, 6: ubpm.dll, 7: ucmhc.dll, 8: udhisapi.dll, 9: uexfat.dll, 10: ufat.dll, 11: UIAnimation.dll, 12: UIAutomationCore.dll, 13: uicom.dll, 14: UIRibbon.dll, 15: UIRibbonRes.dll, 16: uk-UA, 17: ulib.dll, 18: umdmxfrm.dll, 19: unimdm.tsp, 20: unimdmat.dll, 21: uniplat.dll, 22: unlodctr.exe, 23: unregmp2.exe, 24: untfs.dll, 25: upnp.dll, 26: upnpcont.exe, 27: upnphost.dll, 28: ureg.dll, 29: url.dll, 30: urlmon.dll, 31: usbceip.dll, 32: usbperf.dll, 33: usbui.dll"
"4:42:40.2357057 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: user.exe, 1: user32.dll, 2: UserAccountControlSettings.dll, 3: UserAccountControlSettings.exe, 4: usercpl.dll, 5: userenv.dll, 6: userinit.exe, 7: usk.rs, 8: usp10.dll, 9: utildll.dll, 10: Utilman.exe, 11: uudf.dll, 12: UXInit.dll, 13: uxlib.dll, 14: uxlibres.dll, 15: uxtheme.dll, 16: VAN.dll, 17: Vault.dll, 18: vaultcli.dll, 19: vbajet32.dll, 20: VBICodec.ax, 21: vbisurf.ax, 22: VBoxMRXNP.dll, 23: VBoxOGL.dll, 24: VBoxOGLarrayspu.dll, 25: VBoxOGLcrutil.dll, 26: VBoxOGLerrorspu.dll, 27: VBoxOGLfeedbackspu.dll, 28: VBoxOGLpackspu.dll, 29: VBoxOGLpassthroughspu.dll, 30: vbscript.dll, 31: vdmdbg.dll, 32: vdsbas.dll"
"4:42:40.2357260 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: vdsdyn.dll, 1: vdsvd.dll, 2: vds_ps.dll, 3: verclsid.exe, 4: verifier.dll, 5: verifier.exe, 6: version.dll, 7: vfpodbc.dll, 8: vfwwdm32.dll, 9: vidcap.ax, 10: VIDRESZR.DLL, 11: virtdisk.dll, 12: vpnikeapi.dll, 13: vssadmin.exe, 14: vssapi.dll, 15: vsstrace.dll, 16: vss_ps.dll, 17: w32tm.exe, 18: w32topl.dll, 19: WABSyncProvider.dll, 20: waitfor.exe, 21: wavemsp.dll, 22: wbem, 23: wbemcomn.dll, 24: WCN, 25: WcnApi.dll, 26: wcncsvc.dll, 27: WcnEapAuthProxy.dll, 28: WcnEapPeerProxy.dll, 29: wcnwiz.dll, 30: WcsPlugInService.dll, 31: wdc.dll, 32: wdi, 33: wdi.dll"
"4:42:40.2357439 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wdigest.dll, 1: wdmaud.drv, 2: wdscore.dll, 3: WEB.rs, 4: webcheck.dll, 5: WebClnt.dll, 6: webio.dll, 7: webservices.dll, 8: wecapi.dll, 9: wecutil.exe, 10: wer.dll, 11: werdiagcontroller.dll, 12: WerFault.exe, 13: WerFaultSecure.exe, 14: wermgr.exe, 15: werui.dll, 16: wevtapi.dll, 17: wevtfwd.dll, 18: wevtutil.exe, 19: wextract.exe, 20: WF.msc, 21: wfapigp.dll, 22: WfHC.dll, 23: whealogr.dll, 24: where.exe, 25: whhelper.dll, 26: whoami.exe, 27: wiaacmgr.exe, 28: wiaaut.dll, 29: wiadefui.dll, 30: wiadss.dll, 31: WiaExtensionHost64.dll, 32: wiascanprofiles.dll"
"4:42:40.2357621 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wiashext.dll, 1: wiatrace.dll, 2: wiavideo.dll, 3: wimgapi.dll, 4: wimserv.exe, 5: win32spl.dll, 6: winbio.dll, 7: winbrand.dll, 8: wincredprovider.dll, 9: WindowsCodecs.dll, 10: WindowsCodecsExt.dll, 11: WindowsPowerShell, 12: WinFax.dll, 13: winhttp.dll, 14: wininet.dll, 15: wininit.exe, 16: winipsec.dll, 17: winmm.dll, 18: winnsi.dll, 19: winrm, 20: winrm.cmd, 21: winrm.vbs, 22: winrnr.dll, 23: winrs.exe, 24: winrscmd.dll, 25: winrshost.exe, 26: winrsmgr.dll, 27: winrssrv.dll, 28: WinSATAPI.dll, 29: WinSCard.dll, 30: winshfhc.dll, 31: winsockhc.dll, 32: winspool.drv, 33: WINSRPC.DLL"
"4:42:40.2357802 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: winsta.dll, 1: WinSync.dll, 2: WinSyncMetastore.dll, 3: WinSyncProviders.dll, 4: wintrust.dll, 5: winusb.dll, 6: winver.exe, 7: wkscli.dll, 8: wksprtPS.dll, 9: wlanapi.dll, 10: wlancfg.dll, 11: WLanConn.dll, 12: wlandlg.dll, 13: wlanext.exe, 14: wlangpui.dll, 15: wlanhlp.dll, 16: wlaninst.dll, 17: WlanMM.dll, 18: wlanmsm.dll, 19: wlanpref.dll, 20: wlansec.dll, 21: wlanui.dll, 22: wlanutil.dll, 23: Wldap32.dll, 24: wlgpclnt.dll, 25: WlS0WndH.dll, 26: WMADMOD.DLL, 27: WMADMOE.DLL, 28: WMASF.DLL, 29: wmcodecdspps.dll, 30: wmdmlog.dll, 31: wmdmps.dll, 32: wmdrmdev.dll"
"4:42:40.2357978 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wmdrmnet.dll, 1: wmdrmsdk.dll, 2: wmerror.dll, 3: wmi.dll, 4: wmidx.dll, 5: wmiprop.dll, 6: WMNetMgr.dll, 7: wmp.dll, 8: wmpcm.dll, 9: WmpDui.dll, 10: wmpdxm.dll, 11: wmpeffects.dll, 12: WMPEncEn.dll, 13: WMPhoto.dll, 14: wmploc.DLL, 15: wmpmde.dll, 16: wmpps.dll, 17: wmpshell.dll, 18: wmpsrcwp.dll, 19: wmsgapi.dll, 20: WMSPDMOD.DLL, 21: WMSPDMOE.DLL, 22: WMVCORE.DLL, 23: WMVDECOD.DLL, 24: wmvdspa.dll, 25: WMVENCOD.DLL, 26: WMVSDECD.DLL, 27: WMVSENCD.DLL, 28: WMVXENCD.DLL, 29: wow32.dll, 30: wowreg32.exe, 31: Wpc.dll, 32: wpcao.dll, 33: wpcsvc.dll"
"4:42:40.2358154 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wpdshext.dll, 1: WPDShextAutoplay.exe, 2: WPDShServiceObj.dll, 3: WPDSp.dll, 4: wpdwcn.dll, 5: write.exe, 6: ws2help.dll, 7: ws2_32.dll, 8: wscapi.dll, 9: wscinterop.dll, 10: wscisvif.dll, 11: wscmisetup.dll, 12: wscproxystub.dll, 13: wscript.exe, 14: wscui.cpl, 15: WSDApi.dll, 16: wsdchngr.dll, 17: wsecedit.dll, 18: wshbth.dll, 19: wshcon.dll, 20: wshelper.dll, 21: wshext.dll, 22: wship6.dll, 23: wshirda.dll, 24: wshom.ocx, 25: wshqos.dll, 26: wshrm.dll, 27: WSHTCPIP.DLL, 28: wsmanconfig_schema.xml, 29: WSManHTTPConfig.exe, 30: WSManMigrationPlugin.dll, 31: WsmAuto.dll, 32: wsmplpxy.dll"
"4:42:40.2358348 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: wsmprovhost.exe, 1: WsmPty.xsl, 2: WsmRes.dll, 3: WsmSvc.dll, 4: WsmTxt.xsl, 5: WsmWmiPl.dll, 6: wsnmp32.dll, 7: wsock32.dll, 8: WSTPager.ax, 9: wtsapi32.dll, 10: wuapi.dll, 11: wuapp.exe, 12: wudriver.dll, 13: wups.dll, 14: wusa.exe, 15: wuwebv.dll, 16: wvc.dll, 17: WWanAPI.dll, 18: wwapi.dll, 19: wzcdlg.dll, 20: xcopy.exe, 21: XInput9_1_0.dll, 22: xmlfilter.dll, 23: xmllite.dll, 24: xmlprovi.dll, 25: xolehlp.dll, 26: XpsFilt.dll, 27: XpsGdiConverter.dll, 28: XpsPrint.dll, 29: XpsRasterService.dll, 30: xpsrchvw.exe, 31: xpsrchvw.xml, 32: xpsservices.dll, 33: XPSSHHDR.dll"
"4:42:40.2358560 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","SUCCESS","0: xpssvcs.dll, 1: xwizard.dtd, 2: xwizard.exe, 3: xwizards.dll, 4: xwreg.dll, 5: xwtpdui.dll, 6: xwtpw32.dll, 7: zh-CN, 8: zh-HK, 9: zh-TW, 10: zipfldr.dll"
"4:42:40.2358681 AM","stub.exe","2304","QueryDirectory","C:\Windows\SysWOW64","NO MORE FILES",""
"4:42:40.2358760 AM","stub.exe","2304","CloseFile","C:\Windows\SysWOW64","SUCCESS",""
"4:42:40.2359515 AM","stub.exe","2304","CreateFile","C:\Windows\SysWOW64\cmd.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"4:42:40.2359994 AM","stub.exe","2304","QueryStandardInformationFile","C:\Windows\SysWOW64\cmd.exe","SUCCESS","AllocationSize: 303,104, EndOfFile: 302,592, NumberOfLinks: 2, DeletePending: False, Directory: False"
"4:42:40.2360079 AM","stub.exe","2304","QueryStandardInformationFile","C:\Windows\SysWOW64\cmd.exe","SUCCESS","AllocationSize: 303,104, EndOfFile: 302,592, NumberOfLinks: 2, DeletePending: False, Directory: False"
"4:42:40.2360145 AM","stub.exe","2304","ReadFile","C:\Windows\SysWOW64\cmd.exe","SUCCESS","Offset: 301,568, Length: 1,024, Priority: Normal"
"4:42:40.2360461 AM","stub.exe","2304","CloseFile","C:\Windows\SysWOW64\cmd.exe","SUCCESS",""
"4:42:40.2372606 AM","stub.exe","2304","CreateFile","C:\Windows\SysWOW64\ui\SwDRM.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"4:42:40.2386151 AM","stub.exe","2304","QuerySecurityFile","C:\Windows\SysWOW64\cmd.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label"
"4:42:40.2386305 AM","stub.exe","2304","QueryBasicInformationFile","C:\Windows\SysWOW64\cmd.exe","SUCCESS","CreationTime: 11/20/2010 8:24:03 PM, LastAccessTime: 11/20/2010 8:24:03 PM, LastWriteTime: 11/20/2010 8:24:03 PM, ChangeTime: 3/13/2014 12:56:55 PM, FileAttributes: A"
"4:42:40.2386890 AM","stub.exe","2304","CloseFile","C:\Windows\AppPatch\sysmain.sdb","SUCCESS",""
"4:42:40.2387297 AM","stub.exe","2304","QuerySecurityFile","C:\Windows\SysWOW64\cmd.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label"
"4:42:40.2387624 AM","stub.exe","2304","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\SideBySide","NAME NOT FOUND","Desired Access: Read"
"4:42:42.2282756 AM","stub.exe","2304","Thread Create","","SUCCESS","Thread ID: 4692"
"4:42:42.2300320 AM","stub.exe","2304","TCP Connect","DarkCometClient.bgu.ac.il:49253 -> 132.72.81.126:1604","SUCCESS","Length: 0, mss: 1460, sackopt: 0, tsopt: 0, wsopt: 0, rcvwin: 64240, rcvwinscale: 0, sndwinscale: 0, seqnum: 0, connid: 0"
"4:42:42.2310714 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49253 -> 132.72.81.126:1604","SUCCESS","Length: 12, seqnum: 0, connid: 0"
"4:42:42.2315590 AM","stub.exe","2304","TCP Send","DarkCometClient.bgu.ac.il:49253 -> 132.72.81.126:1604","SUCCESS","Length: 38, startime: 23705, endtime: 23705, seqnum: 0, connid: 0"
"4:42:42.2319982 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49253 -> 132.72.81.126:1604","SUCCESS","Length: 3, seqnum: 0, connid: 0"
"4:42:42.2324225 AM","stub.exe","2304","TCP Send","DarkCometClient.bgu.ac.il:49253 -> 132.72.81.126:1604","SUCCESS","Length: 218, startime: 23705, endtime: 23705, seqnum: 0, connid: 0"
"4:42:42.2335992 AM","stub.exe","2304","TCP Receive","DarkCometClient.bgu.ac.il:49253 -> 132.72.81.126:1604","SUCCESS","Length: 1024, seqnum: 0, connid: 0"
"4:42:42.2342317 AM","stub.exe","2304","Thread Exit","","SUCCESS","Thread ID: 4692, User Time: 0.0000000, Kernel Time: 0.0000000"
"4:42:42.2377394 AM","stub.exe","2304","TCP Disconnect","DarkCometClient.bgu.ac.il:49253 -> 132.72.81.126:1604","SUCCESS","Length: 0, seqnum: 0, connid: 0"
